Title,Link
反胃,https://jbk.39.net/zhengzhuang/fw/
急性黄疸型肝炎,https://jbk.39.net/jxhdxgy/
顽固性肥胖,https://jbk.39.net/zhengzhuang/wgxfp/
高血压脑病,https://jbk.39.net/gxynb/
老年人心力衰竭,https://jbk.39.net/lnrxlsj/
婴儿肠痉挛,https://jbk.39.net/yecjl/
小儿肥胖,https://jbk.39.net/xefp/
臂丛神经痛,https://jbk.39.net/bcsjt/
胃灼热,https://jbk.39.net/zhengzhuang/wzr/
脑干梗塞,https://jbk.39.net/zhengzhuang/nggs/
铜绿假单胞菌感染,https://jbk.39.net/tljdbjgr/
注意力不集中,https://jbk.39.net/zhengzhuang/zylbjz/
小儿白血病,https://jbk.39.net/xebxb/
矽肺,https://jbk.39.net/xf/
心跳过速,https://jbk.39.net/zhengzhuang/xtgs/
原发性血小板增多症,https://jbk.39.net/yfxxxbzdz/
低蛋白血症,https://jbk.39.net/zhengzhuang/ddbxz/
糖尿病性视网膜病变,https://jbk.39.net/tnbxswmbb/
大腿外侧痛,https://jbk.39.net/zhengzhuang/dtwct/
二尖瓣狭窄,https://jbk.39.net/ejbxz/
低血糖症,https://jbk.39.net/dxtz/
糖尿病乳酸性酸中毒,https://jbk.39.net/tnbrsxszd/
动脉粥样硬化,https://jbk.39.net/zhengzhuang/dmzyyh/
前庭神经炎,https://jbk.39.net/qtsjy/
药物性肥胖,https://jbk.39.net/zhengzhuang/ywxfp/
心电图异常,https://jbk.39.net/zhengzhuang/xdtyc/
阵发性室性心动过速,https://jbk.39.net/zfxsxxdgs/
肾小球肾炎,https://jbk.39.net/sxqsy/
更年期肥胖,https://jbk.39.net/zhengzhuang/gnqfp/
左胸痛,https://jbk.39.net/zhengzhuang/zxt/
心脏杂音,https://jbk.39.net/zhengzhuang/xzzy/
慢性淋巴细胞白血病,https://jbk.39.net/mxlbxbbxb/
大便黑色,https://jbk.39.net/zhengzhuang/hb/
紫绀,https://jbk.39.net/zhengzhuang/zg/
进行性肌营养不良症,https://jbk.39.net/jhxjyyblz/
食道癌,https://jbk.39.net/sga/
苯中毒,https://jbk.39.net/bzd1/
放射性肺炎,https://jbk.39.net/fsxfy/
肚脐疼,https://jbk.39.net/zhengzhuang/dqt/
原发性胆汁性肝硬化,https://jbk.39.net/yfxdzxgyh/
上肢麻痹,https://jbk.39.net/zhengzhuang/szmb/
下肢无力,https://jbk.39.net/zhengzhuang/xzwl/
IgA肾病,https://jbk.39.net/igasy/
霍奇金淋巴瘤,https://jbk.39.net/hqjlbl/
带状疱疹样外观,https://jbk.39.net/zhengzhuang/dzpzywg/
病毒性喉炎,https://jbk.39.net/bdxhy/
低钙血症,https://jbk.39.net/dgxz/
冠状病毒感染,https://jbk.39.net/gzbdgr/
急性气管－支气管炎,https://jbk.39.net/jxqgzqgy/
脸红,https://jbk.39.net/zhengzhuang/lh1/
甲状腺微小癌,https://jbk.39.net/jzxwxa/
肝炎后肝硬化,https://jbk.39.net/gyhgyh/
胸膜增厚,https://jbk.39.net/zhengzhuang/xmzh/
新生儿窒息,https://jbk.39.net/xsezx/
结肠过敏症,https://jbk.39.net/jcgmz/
脑缺血,https://jbk.39.net/zhengzhuang/nqx/
左心室肥厚,https://jbk.39.net/zhengzhuang/zxsfh/
一度房室传导阻滞,https://jbk.39.net/ydfscdzz/
高钙血症,https://jbk.39.net/ggxz/
腿脚浮肿,https://jbk.39.net/zhengzhuang/tjfz/
肝脾肿大,https://jbk.39.net/zhengzhuang/gpzd/
神经梅毒,https://jbk.39.net/sjmd/
糖尿病性神经病,https://jbk.39.net/tnbxsjb/
出冷汗,https://jbk.39.net/zhengzhuang/clh/
小儿细菌性痢疾,https://jbk.39.net/xexjxlj/
腰背酸痛,https://jbk.39.net/zhengzhuang/ybst/
持续发烧,https://jbk.39.net/zhengzhuang/cxfs/
慢性肾衰竭,https://jbk.39.net/zhengzhuang/mxssj/
晨僵,https://jbk.39.net/zhengzhuang/cj1/
结核性脑膜炎,https://jbk.39.net/jhxnmy/
感觉障碍,https://jbk.39.net/zhengzhuang/gjza/
急性肾炎,https://jbk.39.net/jxsxqsy/
神经鞘瘤,https://jbk.39.net/sjql/
甲状腺功能正常的甲状腺肿大,https://jbk.39.net/jzxgnzcdjzxzd/
红细胞分布宽度偏高,https://jbk.39.net/zhengzhuang/hxbfbkdpg/
特发性震颤,https://jbk.39.net/tfxzc/
胃潴留,https://jbk.39.net/wzl/
低血钾,https://jbk.39.net/zhengzhuang/dxj/
关节肿痛,https://jbk.39.net/zhengzhuang/gjzt/
肺纹理增粗,https://jbk.39.net/zhengzhuang/fwlzc/
慢性酒精中毒,https://jbk.39.net/mxjzd/
中上腹持续性疼痛,https://jbk.39.net/zhengzhuang/zsfcxxtt/
上肢麻木,https://jbk.39.net/zhengzhuang/szmm1/
大肠湿热,https://jbk.39.net/dcsr/
过敏性休克,https://jbk.39.net/gmxxk/
肺性脑病,https://jbk.39.net/fxnb/
冠状动脉造影,https://jbk.39.net/jiancha/gzdmzy/
孕妇胃痛,https://jbk.39.net/zhengzhuang/yfwt/
肛乳头炎,https://jbk.39.net/grty/
急性心力衰竭,https://jbk.39.net/jxxlsj/
淋巴结疼痛,https://jbk.39.net/zhengzhuang/lbjtt/
胆管炎,https://jbk.39.net/dgy/
大便溏泄,https://jbk.39.net/zhengzhuang/dbtx/
睡觉时突然抽搐一下,https://jbk.39.net/zhengzhuang/sjstrccyx/
自发性气胸,https://jbk.39.net/zfxqx/
右上腹压痛,https://jbk.39.net/zhengzhuang/ysfyt/
老年人肺气肿,https://jbk.39.net/lnrfqz/
急性糜烂性胃炎,https://jbk.39.net/jxmlxwy/
银屑病关节炎,https://jbk.39.net/yxbgjy/
颅内出血,https://jbk.39.net/zhengzhuang/lncx/
小儿毛细支气管炎,https://jbk.39.net/xemxzqgy/
细菌性肺炎,https://jbk.39.net/xjxfy/
老年便秘,https://jbk.39.net/lnbm/
排便不尽感,https://jbk.39.net/zhengzhuang/pbbjg/
大生化检查,https://jbk.39.net/jiancha/dshjc/
小儿心肌炎,https://jbk.39.net/xexjy/
老年肺炎,https://jbk.39.net/lnfy/
扁桃体肥大,https://jbk.39.net/zhengzhuang/bttfd/
多发性末梢神经炎,https://jbk.39.net/dfxmssjy/
先天性胆道闭锁,https://jbk.39.net/xtxddbs/
荨麻疹性血管炎,https://jbk.39.net/xmzxxgy/
出汗异常,https://jbk.39.net/zhengzhuang/chyc/
高热,https://jbk.39.net/zhengzhuang/gr/
小儿幽门螺杆菌感染,https://jbk.39.net/xeymlgjgr/
意识障碍,https://jbk.39.net/ysza/
动脉导管未闭,https://jbk.39.net/dmdgwb/
腓骨肌萎缩症,https://jbk.39.net/fgjwsz/
间质性膀胱炎,https://jbk.39.net/jzxbgy/
成人still病,https://jbk.39.net/crstillb/
下背部痛,https://jbk.39.net/xbbt/
有机磷农药中毒,https://jbk.39.net/yjlnyzd/
先天性肾上腺皮质增生症,https://jbk.39.net/xtxssxpzzsz/
大骨节病,https://jbk.39.net/dgjb/
肾脏损伤,https://jbk.39.net/szss/
少尿,https://jbk.39.net/zhengzhuang/sn/
毛细血管出血,https://jbk.39.net/zhengzhuang/mxxgcx/
咽峡炎,https://jbk.39.net/yxy1/
体位性眩晕,https://jbk.39.net/zhengzhuang/twxxy/
胸痹,https://jbk.39.net/xb3/
高同型半胱氨酸血症,https://jbk.39.net/zhengzhuang/gtxbgasxz/
痰热咳嗽,https://jbk.39.net/trks/
胃寒疼痛,https://jbk.39.net/zhengzhuang/whtt/
肿胀,https://jbk.39.net/zs13/
痉挛性斜颈,https://jbk.39.net/jlxxj/
心跳加快,https://jbk.39.net/zhengzhuang/xtjk/
继发性高血压,https://jbk.39.net/jfxgxy/
农药中毒,https://jbk.39.net/nyzd/
糖尿病皮肤病变,https://jbk.39.net/zhengzhuang/tnbpfbb/
肾上腺皮质功能减退症,https://jbk.39.net/ssxpzgnjtz/
咳出黄色痰液,https://jbk.39.net/zhengzhuang/kchsty/
杵状指（趾）,https://jbk.39.net/zhengzhuang/czzz/
水样便,https://jbk.39.net/zhengzhuang/syb/
老年人椎基底动脉供血不足,https://jbk.39.net/lnrzjddmgxbz/
儿童糖尿病,https://jbk.39.net/xetnb/
阿米巴痢疾,https://jbk.39.net/amblj/
三尖瓣关闭不全,https://jbk.39.net/sjbgbbq/
视物模糊,https://jbk.39.net/zhengzhuang/swmh/
肾及输尿管结石,https://jbk.39.net/sjsngjs/
头痛,https://jbk.39.net/zhengzhuang/tt/
持续性头晕,https://jbk.39.net/zhengzhuang/cxxty/
维生素B12缺乏所致贫血,https://jbk.39.net/wssb12qfszpx/
餐后血糖高,https://jbk.39.net/zhengzhuang/chxtg/
青春期功血,https://jbk.39.net/gnstxzgcxb/
左束支传导阻滞,https://jbk.39.net/zszcdzz/
小儿急性胃炎,https://jbk.39.net/xejxwy/
阿斯综合征,https://jbk.39.net/aszhz/
坏死性淋巴结炎,https://jbk.39.net/zzxbhsxlbjy/
病态窦房结综合征,https://jbk.39.net/btdfjzhz/
胃溃疡出血,https://jbk.39.net/wkycx/
持续性咳嗽,https://jbk.39.net/zhengzhuang/cxxks/
左上腹压痛,https://jbk.39.net/zhengzhuang/zsfyt/
老年人痛风,https://jbk.39.net/lnrtf/
HIV相关呼吸道感染,https://jbk.39.net/hivxghxdgr/
脾囊肿,https://jbk.39.net/pnz1/
砷中毒,https://jbk.39.net/szd/
心血管造影,https://jbk.39.net/jiancha/xxgzy/
小儿慢性支气管炎,https://jbk.39.net/xemxzqgy1/
下消化道出血,https://jbk.39.net/xxhdcx/
昏厥,https://jbk.39.net/hj/
手麻,https://jbk.39.net/zhengzhuang/sm2/
尿酸,https://jbk.39.net/jiancha/ns/
舌苔厚腻,https://jbk.39.net/zhengzhuang/sthn/
胆绞痛,https://jbk.39.net/zhengzhuang/djt/
缺铁性贫血,https://jbk.39.net/qtxpx/
结肠瘘,https://jbk.39.net/jcl/
小儿过敏性紫癜,https://jbk.39.net/xegmxzd/
慢性便秘,https://jbk.39.net/mxbm/
右胸痛,https://jbk.39.net/zhengzhuang/yxt/
慢性肠炎,https://jbk.39.net/jx2/
甲亢性心脏病,https://jbk.39.net/jkxxzb/
雄激素过少,https://jbk.39.net/zhengzhuang/xjsgs/
呼吸性碱中毒,https://jbk.39.net/hxxjzd/
不典型胸痛,https://jbk.39.net/zhengzhuang/bdxxt/
血管性痴呆,https://jbk.39.net/xgxcd/
婴儿痉挛症,https://jbk.39.net/yejlz/
多饮,https://jbk.39.net/zhengzhuang/dy1/
外伤性癫痫,https://jbk.39.net/wsxdx/
巨乳症,https://jbk.39.net/crxnxrffdz/
老年人肺心病,https://jbk.39.net/lnrfxb/
Ⅰ型超敏反应性疾病,https://jbk.39.net/yxcmfyxjb/
咳嗽,https://jbk.39.net/zhengzhuang/ks/
喘息样支气管炎,https://jbk.39.net/cxyzqgy/
左前分支传导阻滞,https://jbk.39.net/zqfzcdzz/
病毒性腹泻,https://jbk.39.net/zhengzhuang/bdxfx/
朗格汉斯细胞组织细胞增生症,https://jbk.39.net/lghsxbzzxbzsz/
甲状旁腺功能减退症,https://jbk.39.net/jzpxgnjtz/
抽搐,https://jbk.39.net/zhengzhuang/cc/
产后脱发,https://jbk.39.net/zhengzhuang/chtf/
葡萄糖-6-磷酸脱氢酶,https://jbk.39.net/jiancha/ptt6lstqm/
冠状动脉供血不足,https://jbk.39.net/zhengzhuang/gzdmgxbz/
胆汁性肝硬化,https://jbk.39.net/dzxgyh/
自身免疫性疾病,https://jbk.39.net/zsmyxjb/
尿分叉,https://jbk.39.net/zhengzhuang/nfc/
肠子粘连,https://jbk.39.net/zhengzhuang/czl/
充血性心力衰竭,https://jbk.39.net/cxxxlsj/
阻塞性睡眠呼吸暂停综合征,https://jbk.39.net/zsxsmhxztzhz/
雷诺综合征,https://jbk.39.net/lnzhz/
气喘,https://jbk.39.net/zhengzhuang/qc/
时行感冒,https://jbk.39.net/shgm/
维生素缺乏,https://jbk.39.net/wssqf/
腺病毒感染,https://jbk.39.net/xbdgr/
胆红素升高,https://jbk.39.net/zhengzhuang/dhssg/
弱智,https://jbk.39.net/rz/
卵巢过度刺激综合征,https://jbk.39.net/lcgdcjzhz/
颈淋巴结炎,https://jbk.39.net/jlbjy/
隐匿性肾炎,https://jbk.39.net/ynxsxqsy/
老年人支气管哮喘,https://jbk.39.net/lnrzqgxc/
未分化结缔组织病,https://jbk.39.net/wfhjdzzb/
糙皮病,https://jbk.39.net/ysqf/
宿醉,https://jbk.39.net/xz/
急性早幼粒细胞白血病,https://jbk.39.net/jxzylxbbxb/
胃镜,https://jbk.39.net/jiancha/wj/
肥厚型心肌病,https://jbk.39.net/fhxxjb/
食管平滑肌瘤,https://jbk.39.net/sgphjl/
脐炎,https://jbk.39.net/qy/
慢性胃痛,https://jbk.39.net/zhengzhuang/mxwt/
痰湿阻肺,https://jbk.39.net/tszf/
胸壁疼痛,https://jbk.39.net/zhengzhuang/xbtt/
手指麻痛,https://jbk.39.net/zhengzhuang/szmt/
重金属中毒,https://jbk.39.net/zjszd/
神经源性膀胱,https://jbk.39.net/sjyxbg/
抽动障碍,https://jbk.39.net/cdza/
肺大疱,https://jbk.39.net/fdp/
间歇性胃痛,https://jbk.39.net/zhengzhuang/jxxwt/
一过性脑缺血,https://jbk.39.net/zhengzhuang/ygxnqx/
肾病综合症,https://jbk.39.net/xeyfxsbzhz/
便血且血与粪便混合,https://jbk.39.net/zhengzhuang/bxqxyfbhh/
感染性心内膜炎,https://jbk.39.net/grxxnmy/
肾盂积水,https://jbk.39.net/zhengzhuang/syjs/
主动脉瘤,https://jbk.39.net/zdml/
氰化物中毒,https://jbk.39.net/qhwzd/
猫抓病,https://jbk.39.net/mzb/
肝肾综合征,https://jbk.39.net/gszhz/
大便颜色,https://jbk.39.net/jiancha/fbys/
金黄色葡萄球菌肺炎,https://jbk.39.net/jhsptqjfy/
里急后重,https://jbk.39.net/zhengzhuang/ljhz/
反酸,https://jbk.39.net/zhengzhuang/fs2/
心脏增大,https://jbk.39.net/zhengzhuang/xzzd/
便血鲜红,https://jbk.39.net/zhengzhuang/bxxh/
自身免疫性溶血性贫血,https://jbk.39.net/zsmyxrxxpx/
膀胱湿热,https://jbk.39.net/bgsr/
发绀,https://jbk.39.net/zhengzhuang/fg/
大小便失禁,https://jbk.39.net/zhengzhuang/dxbsj/
痴呆,https://jbk.39.net/cd/
神经性胃痛,https://jbk.39.net/zhengzhuang/sjxwt/
特发性肺纤维化,https://jbk.39.net/tfxfxwh/
真菌性尿路感染,https://jbk.39.net/zjxnlgr/
慢性白血病,https://jbk.39.net/mxbxb/
呼吸衰竭,https://jbk.39.net/zhengzhuang/hxsj/
痛风和高尿酸血症,https://jbk.39.net/tfhgnsxz/
迷走神经兴奋,https://jbk.39.net/zhengzhuang/mzsjxf/
早期复极综合征,https://jbk.39.net/zqfjzhz/
安眠药中毒,https://jbk.39.net/amyzd/
肾盏结石,https://jbk.39.net/zhengzhuang/szjs/
高渗性非酮症性糖尿病昏迷,https://jbk.39.net/gsxftzxtnbhm/
绦虫病,https://jbk.39.net/tcb/
颞叶癫痫,https://jbk.39.net/nydx/
间歇性头晕,https://jbk.39.net/zhengzhuang/jxxty/
克山病,https://jbk.39.net/ksb/
四肢麻木,https://jbk.39.net/zhengzhuang/szmm2/
营养性巨幼红细胞性贫血,https://jbk.39.net/yyxjyhxbxpx/
十二指肠憩室,https://jbk.39.net/sezcqs/
传导阻滞,https://jbk.39.net/zhengzhuang/cdzz/
骨髓纤维化,https://jbk.39.net/gsxwh/
颅内感染,https://jbk.39.net/zhengzhuang/lngr/
周期性麻痹,https://jbk.39.net/zqxmb/
心房扑动,https://jbk.39.net/xfpd/
脑白质变性,https://jbk.39.net/zhengzhuang/nbzbx/
成人斯蒂尔病,https://jbk.39.net/crsdeb/
腹胀嗳腐,https://jbk.39.net/zhengzhuang/fzaf/
太阳穴痛,https://jbk.39.net/zhengzhuang/tyxt/
室性期前收缩,https://jbk.39.net/sxqqss/
粘连性肠梗阻,https://jbk.39.net/zlxcgz/
肝病面容,https://jbk.39.net/zhengzhuang/gbmr/
看东西有重影,https://jbk.39.net/zhengzhuang/kdxyzy/
大肠梗阻,https://jbk.39.net/dcgz/
小儿脑震荡,https://jbk.39.net/xenzd/
便秘伴剧烈腹痛,https://jbk.39.net/zhengzhuang/bmbjlft/
粪柱变形变细,https://jbk.39.net/zhengzhuang/fzbxbx/
习惯性腹泻,https://jbk.39.net/zhengzhuang/xgxfx/
不稳定性心绞痛,https://jbk.39.net/zhengzhuang/bwdxxjt/
二度房室传导阻滞,https://jbk.39.net/edfscdzz/
阻塞性黄疸,https://jbk.39.net/zhengzhuang/zsxhd/
电击样痛或刺痛的头痛,https://jbk.39.net/zhengzhuang/djythctdtt/
重度贫血,https://jbk.39.net/zhengzhuang/zdpx/
频发房性早搏,https://jbk.39.net/zhengzhuang/pffxzb/
雷诺病,https://jbk.39.net/lnb/
胃肠道胀气,https://jbk.39.net/zhengzhuang/wcdzq/
食欲减退,https://jbk.39.net/zhengzhuang/syjt/
颜面潮红,https://jbk.39.net/zhengzhuang/ymch/
脊髓性肌萎缩症,https://jbk.39.net/jsxjws/
老人便秘,https://jbk.39.net/zhengzhuang/lrbm/
真菌过敏症,https://jbk.39.net/zjgmz/
周围神经病损,https://jbk.39.net/zwsjbs/
锁骨上及前斜角肌淋巴结肿大,https://jbk.39.net/zhengzhuang/sgsjqxjjlbjzd/
低位腰痛,https://jbk.39.net/zhengzhuang/dwyt/
头胀,https://jbk.39.net/zhengzhuang/tz/
睾酮,https://jbk.39.net/jiancha/gt/
肾小球滤过率下降,https://jbk.39.net/zhengzhuang/sxqlglxj/
肥厚型梗阻性心肌病,https://jbk.39.net/fhxgzxxjb/
心肌缺血,https://jbk.39.net/zhengzhuang/xjqx/
下腹部包块,https://jbk.39.net/zhengzhuang/xfbbk/
进行性脊肌萎缩症,https://jbk.39.net/jhxjjwsz/
虚寒咳嗽,https://jbk.39.net/xhks/
葡萄糖-6-磷酸脱氢酶缺乏症,https://jbk.39.net/ptt6lstqmqfz/
间质性肾炎,https://jbk.39.net/jzxsy/
中性粒细胞减少症,https://jbk.39.net/zxlxbjsz/
巴雷特食管,https://jbk.39.net/bltsg/
气管、支气管狭窄,https://jbk.39.net/qgzqgxz/
糖尿病皮肤感染,https://jbk.39.net/tnbpfgr/
白果中毒,https://jbk.39.net/yxzd/
侧肋骨痛,https://jbk.39.net/zhengzhuang/clgt/
旋转性眩晕,https://jbk.39.net/zhengzhuang/xzxxy/
巨人症,https://jbk.39.net/jrz/
三度房室传导阻滞,https://jbk.39.net/wqxfscdzz/
细菌性咽扁桃体炎,https://jbk.39.net/xjxybtty/
十二指肠胃反流及胆汁反流性胃炎,https://jbk.39.net/sezcwfljdzflxwy/
肾衰竭,https://jbk.39.net/zhengzhuang/ssj/
直立性低血压,https://jbk.39.net/zlxdxy/
镉中毒,https://jbk.39.net/gzd1/
痴呆综合征,https://jbk.39.net/cdzhz/
肝火犯肺,https://jbk.39.net/ghff/
肺结节,https://jbk.39.net/fjj/
老年人慢性胃炎,https://jbk.39.net/lnrmxwy/
无症状型心肌缺血,https://jbk.39.net/wzzxxjqx/
心率增快,https://jbk.39.net/zhengzhuang/xlzk/
会阴下降综合征,https://jbk.39.net/hyxjzhz/
胃粘膜损伤,https://jbk.39.net/zhengzhuang/wzmss/
白细胞增多,https://jbk.39.net/zhengzhuang/bxbzd/
肾动脉狭窄,https://jbk.39.net/sdmxz/
慢性粒细胞白血病,https://jbk.39.net/mxlxbbxb/
阵发性睡眠性血红蛋白尿,https://jbk.39.net/zfxsmxxhdbn/
胸骨后烧灼样痛,https://jbk.39.net/zhengzhuang/xghszyt/
症状性癫痫,https://jbk.39.net/zzxdxzhz/
化脓性脑膜炎,https://jbk.39.net/hnxnmy/
食管憩室,https://jbk.39.net/sgqs/
弓形体病,https://jbk.39.net/gxtb/
衣原体肺炎,https://jbk.39.net/yytfy/
厌食,https://jbk.39.net/zhengzhuang/ys/
急性淋巴管炎,https://jbk.39.net/jxlbgy/
急性肠系膜淋巴结炎,https://jbk.39.net/jxcxmlbjy/
血脂异常,https://jbk.39.net/zhengzhuang/xzyc/
阵发性腹痛,https://jbk.39.net/zhengzhuang/zfxft/
溶血性黄疸,https://jbk.39.net/zhengzhuang/rxxhd/
面色潮红,https://jbk.39.net/zhengzhuang/msch/
心源性休克,https://jbk.39.net/xyxxk/
阿米巴肠病,https://jbk.39.net/ambcb/
黏液便,https://jbk.39.net/zhengzhuang/nyb/
老年人脑血栓形成,https://jbk.39.net/lnrnxsxc/
主动脉瓣狭窄,https://jbk.39.net/zdmbxz/
习惯性便秘,https://jbk.39.net/zhengzhuang/xgxbm/
神经性呕吐,https://jbk.39.net/sjxot/
迟发性运动障碍,https://jbk.39.net/cfxydza/
舌咽神经痛,https://jbk.39.net/sysjt/
孕早期腹痛,https://jbk.39.net/zhengzhuang/yzqft/
肌营养不良症,https://jbk.39.net/jyyblz/
慢性肾功能不全,https://jbk.39.net/zhengzhuang/mxsgnbq/
噩梦,https://jbk.39.net/zhengzhuang/em/
跖趾关节痛,https://jbk.39.net/zzgjt/
周围神经损伤,https://jbk.39.net/zwsjss/
面部蝶形红斑,https://jbk.39.net/zhengzhuang/mbdxhb/
老年人类风湿性关节炎,https://jbk.39.net/lnrlfsxgjy/
胃、十二指肠溃疡急性穿孔,https://jbk.39.net/wsezckyjxck/
前庭神经元炎,https://jbk.39.net/qtsjyy/
出血性疾病,https://jbk.39.net/cxxjb/
急性肾衰竭,https://jbk.39.net/zhengzhuang/jxssj/
过敏性紫癜肾炎,https://jbk.39.net/gmxzdsy/
支气管痉挛,https://jbk.39.net/zhengzhuang/zqgjl/
老年人间质性肺炎,https://jbk.39.net/lnrjzxfy/
食欲异常,https://jbk.39.net/zhengzhuang/syyc/
心脏肥大,https://jbk.39.net/zhengzhuang/xzfd/
恶性高血压,https://jbk.39.net/exgxy/
肝昏迷,https://jbk.39.net/zhengzhuang/ghm/
脊髓压迫症,https://jbk.39.net/jsypz/
伪膜性肠炎,https://jbk.39.net/wmxcy/
糖尿病性周围神经病,https://jbk.39.net/tnbxzwsjb/
劳累后心悸,https://jbk.39.net/zhengzhuang/llhxj/
膀胱残余尿量增多,https://jbk.39.net/zhengzhuang/bgcynlzd/
血脂,https://jbk.39.net/jiancha/xzjc/
高热不退,https://jbk.39.net/zhengzhuang/grbt/
神经痛疾病,https://jbk.39.net/sjtjb/
寄生虫病,https://jbk.39.net/jscb/
甲状腺相关眼病,https://jbk.39.net/jzxxgyb/
糖尿病心脏病,https://jbk.39.net/tnbxzb/
面部水肿,https://jbk.39.net/zhengzhuang/mbsz/
阵发性夜间呼吸困难,https://jbk.39.net/zhengzhuang/zfxyjhxkn/
亚临床甲状腺功能减退症,https://jbk.39.net/ylcjzxgnjtz/
肾萎缩,https://jbk.39.net/sws/
痘印,https://jbk.39.net/zhengzhuang/db/
成人类风湿性关节炎性巩膜炎,https://jbk.39.net/crlfsxgjyxgmy/
小便短赤,https://jbk.39.net/zhengzhuang/xbdc/
老年人帕金森病,https://jbk.39.net/lnrpjsb/
血小板增多症,https://jbk.39.net/xxbzdz/
小儿慢性胃炎,https://jbk.39.net/xemxwy/
消化道穿孔,https://jbk.39.net/zhengzhuang/xhdck/
糖尿病性胃轻瘫,https://jbk.39.net/tnbxwqt/
代谢性碱中毒,https://jbk.39.net/dxxjzd/
胃泌素瘤,https://jbk.39.net/wmsl/
慢性舌扁桃体炎,https://jbk.39.net/mxsbtty/
喝酒后胃疼,https://jbk.39.net/zhengzhuang/hjhwt/
肾上腺危象,https://jbk.39.net/ssxwx/
自身免疫性胰腺炎,https://jbk.39.net/zsmyxyxy/
心源性猝死,https://jbk.39.net/csxgxb/
平山病,https://jbk.39.net/qnszydjws/
肠郁,https://jbk.39.net/cy2/
糖尿病并发泌尿系感染,https://jbk.39.net/tnbbfmnxgr/
灼痛,https://jbk.39.net/zs3/
肺部出血,https://jbk.39.net/zhengzhuang/fbcx/
发作性咳嗽,https://jbk.39.net/zhengzhuang/fzxks/
出血性膀胱炎,https://jbk.39.net/cxxbgy/
胀痛,https://jbk.39.net/zhengzhuang/zt/
小儿高血压,https://jbk.39.net/xegxy/
癫痫伴发的精神障碍,https://jbk.39.net/dxbfdjsza/
急性颌下腺炎,https://jbk.39.net/jxhxxy/
卡氏肺囊虫肺炎,https://jbk.39.net/ksfncfy/
癌性神经肌病,https://jbk.39.net/axsjjb/
免疫力降低,https://jbk.39.net/zhengzhuang/myljd/
放射性肠炎,https://jbk.39.net/fsxcy/
巨大肥厚性胃炎,https://jbk.39.net/jdfhxwy/
小儿脑积水,https://jbk.39.net/xenjs/
颈椎椎管狭窄症,https://jbk.39.net/jzzgxzz/
角弓反张,https://jbk.39.net/zhengzhuang/jgfz/
